Data File	C:\Users\Luscombe-G\Documents\GPC Data\04102019 New THF Calibration\2019-04-11_14;28;13_TolH_P3HT_DP240_JO_01.vdt
Sample ID	TolH P3HT DP240 JO
Method File Name	THF PS Conv Calibration-0007.vcm
Date Acquired	Apr 11, 2019 - 14:28:13
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	System 1
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	22.000
Col. Temp (Deg C)	40.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
22.49667	 1.404	-44.490	111.347	86.825	-360.271	16.34815						
22.50000	 1.419	-41.321	111.454	92.242	-360.317	16.34815						
22.50334	 1.358	-38.152	111.431	92.242	-360.363	16.34877						
22.50667	 1.389	-34.982	111.431	92.242	-360.393	16.34877						
22.51000	 1.389	-33.424	111.138	87.436	-360.424	16.34755						
22.51334	 1.373	-33.424	111.259	87.436	-360.378	16.34755						
22.51667	 1.373	-33.424	110.935	87.436	-360.332	16.34755						
22.52000	 1.373	-33.424	110.935	87.436	-360.332	16.34815						
22.52334	 1.328	-33.424	111.265	87.436	-360.302	16.34815						
22.52667	 1.373	-33.424	111.342	89.572	-360.271	16.34754						
22.53000	 1.373	-33.424	111.138	91.784	-360.271	16.34754						
22.53334	 1.373	-33.424	111.240	88.122	-360.210	16.34815						
22.53667	 1.404	-33.424	111.240	88.122	-360.164	16.34876						
22.54000	 1.343	-33.424	111.164	88.122	-360.164	16.34754						
22.54334	 1.358	-35.140	111.240	88.122	-360.179	16.34632						
22.54667	 1.419	-38.309	111.393	88.122	-360.179	16.34510						
22.55000	 1.419	-41.479	111.286	92.318	-360.225	16.34510						
22.55334	 1.419	-44.648	111.255	92.318	-360.210	16.34388						
22.55667	 1.480	-47.818	111.240	87.893	-360.210	16.34327						
22.56000	 1.404	-47.449	111.209	86.825	-360.256	16.34327						
22.56334	 1.389	-44.280	111.072	86.825	-360.302	16.34388						
22.56667	 1.419	-41.110	111.087	86.825	-360.302	16.34449						
22.57000	 1.404	-37.941	111.042	86.825	-360.302	16.34510						
22.57334	 1.419	-34.772	111.072	86.825	-360.256	16.34510						
22.57667	 1.450	-31.533	111.042	87.588	-360.164	16.34510						
22.58000	 1.404	-28.244	111.057	87.588	-360.057	16.34632						
22.58334	 1.419	-24.955	111.057	86.901	-360.012	16.34754						
22.58667	 1.465	-21.666	111.106	86.901	-360.012	16.34693						
22.59000	 1.465	-18.377	111.138	86.901	-359.996	16.34632						
22.59334	 1.511	-18.978	111.113	86.901	-359.966	16.34693						
22.59667	 1.556	-22.267	111.087	86.673	-359.981	16.34815						
22.60000	 1.526	-25.556	111.087	86.444	-359.951	16.34815						
22.60334	 1.511	-28.845	111.030	86.444	-359.920	16.34754						
22.60667	 1.556	-32.134	111.057	86.444	-359.935	16.34754						
22.61000	 1.556	-35.351	111.026	86.444	-359.874	16.34876						
22.61334	 1.556	-38.520	111.011	88.694	-359.813	16.34938						
22.61667	 1.572	-41.689	111.057	88.694	-359.828	16.34876						
22.62000	 1.572	-44.859	111.072	88.694	-359.844	16.34815						
22.62334	 1.526	-48.028	111.072	88.694	-359.828	16.34754						
22.62667	 1.556	-47.238	111.118	88.580	-359.905	16.34693						
22.63000	 1.602	-44.069	111.164	114.673	-359.951	16.34632						
22.63334	 1.617	-40.900	111.087	87.817	-359.981	16.34510						
22.63667	 1.617	-37.730	111.164	87.817	-359.981	16.34388						
22.64000	 1.633	-34.561	111.179	87.626	-359.951	16.34388						
22.64334	 1.602	-33.424	111.194	87.626	-359.905	16.34449						
22.64667	 1.572	-33.424	111.286	87.626	-359.951	16.34388						
22.65000	 1.602	-33.424	111.332	87.436	-359.935	16.34327						
22.65334	 1.648	-33.424	111.316	87.436	-359.859	16.34327						
22.65667	 1.679	-33.424	111.301	91.250	-359.798	16.34388						
22.66000	 1.679	-33.424	111.454	91.250	-359.783	16.34388						
22.66334	 1.724	-33.424	111.332	91.250	-359.798	16.34327						
22.66667	 1.694	-33.424	111.393	88.046	-359.813	16.34266						
22.67000	 1.694	-33.424	111.377	88.046	-359.783	16.34266						
22.67334	 1.740	-33.424	111.240	88.046	-359.798	16.34327						
22.67667	 1.755	-35.561	111.202	88.046	-359.813	16.34327						
22.68000	 1.740	-38.731	111.335	88.046	-359.737	16.34327						
22.68334	 1.785	-41.900	111.278	93.158	-359.752	16.34266						
22.68667	 1.740	-45.069	111.221	93.234	-359.844	16.34388						
22.69000	 1.709	-48.239	111.332	87.436	-359.859	16.34449						
22.69334	 1.785	-44.755	111.362	87.436	-359.844	16.34449						
22.69667	 1.785	-38.297	111.270	87.436	-359.813	16.34388						
22.70000	 1.770	-31.838	111.240	87.436	-359.737	16.34449						
22.70334	 1.846	-25.380	111.347	87.436	-359.661	16.34510						
22.70667	 1.877	-18.922	111.194	91.327	-359.661	16.34571						
22.71000	 1.831	-17.033	111.164	91.327	-359.661	16.34571						
22.71334	 1.907	-17.033	111.164	91.327	-359.645	16.34571						
22.71667	 1.953	-17.033	111.240	91.327	-359.569	16.34632						
22.72000	 1.938	-17.033	111.240	89.724	-359.523	16.34693						
22.72334	 1.938	-17.033	111.316	89.572	-359.508	16.34693						
22.72667	 1.968	-21.711	111.316	86.825	-359.508	16.34571						
22.73000	 1.862	-28.169	111.347	86.825	-359.539	16.34449						
22.73334	 1.892	-34.628	111.301	86.825	-359.630	16.34388						
22.73667	 1.953	-41.086	111.240	86.825	-359.661	16.34388						
22.74000	 1.938	-47.544	111.362	86.825	-359.676	16.34266						
22.74334	 1.953	-49.218	111.423	89.724	-359.661	16.34205						
22.74667	 2.045	-49.218	111.469	89.724	-359.584	16.34205						
22.75000	 1.953	-49.218	111.526	89.724	-359.523	16.34205						
22.75334	 1.953	-49.218	111.647	89.724	-359.523	16.34083						
22.75667	 2.045	-49.218	111.367	89.724	-359.539	16.33961						
22.76000	 2.029	-44.326	111.367	89.496	-359.584	16.33839						
22.76334	 2.045	-37.868	111.316	89.496	-359.584	16.33778						
22.76667	 2.136	-31.409	111.278	88.733	-359.523	16.33839						
22.77000	 2.106	-24.951	111.209	86.520	-359.508	16.33900						
22.77334	 2.045	-18.492	111.164	86.520	-359.447	16.33839						
22.77667	 2.121	-22.033	111.133	86.520	-359.355	16.33778						
22.78000	 2.136	-28.491	111.011	86.520	-359.355	16.33839						
22.78334	 2.106	-34.949	111.057	86.520	-359.294	16.33839						
22.78667	 2.152	-41.408	111.072	86.901	-359.233	16.33778						
22.79000	 2.182	-47.866	111.087	86.901	-359.188	16.33778						
22.79334	 2.060	-46.712	111.042	86.901	-359.172	16.33839						
22.79667	 2.121	-43.543	111.148	86.901	-359.172	16.33900						
22.80000	 2.197	-40.373	111.087	86.901	-359.249	16.33900						
22.80334	 2.136	-37.204	111.118	105.518	-359.264	16.33839						
22.80667	 2.167	-34.034	111.145	105.518	-359.279	16.33717						
22.81000	 2.258	-33.424	111.278	108.722	-359.264	16.33717						
22.81334	 2.167	-33.424	111.265	108.722	-359.233	16.33717						
22.81667	 2.152	-33.424	111.354	111.240	-359.233	16.33656						
22.82000	 2.274	-33.424	111.431	194.403	-359.249	16.33473						
22.82334	 2.274	-33.424	111.621	194.403	-359.249	16.33351						
22.82667	 2.274	-36.035	111.316	90.258	-359.264	16.33290						
22.83000	 2.335	-39.204	111.278	90.258	-359.264	16.33228						
22.83334	 2.304	-42.374	111.179	90.258	-359.264	16.33106						
22.83667	 2.182	-45.543	111.194	90.258	-359.264	16.32984						
22.84000	 2.228	-48.713	111.164	90.258	-359.203	16.32984						
22.84334	 2.258	-49.218	111.240	86.596	-359.142	16.33045						
22.84667	 2.243	-49.218	111.301	86.596	-359.096	16.33106						
22.85000	 2.289	-49.218	111.454	86.596	-359.050	16.33106						
22.85334	 2.350	-49.218	111.545	86.596	-359.066	16.33106						
22.85667	 2.319	-49.218	111.499	86.596	-359.127	16.33228						
22.86000	 2.319	-46.501	111.488	87.207	-359.142	16.33351						
22.86334	 2.335	-43.332	111.469	88.351	-359.203	16.33351						
22.86667	 2.365	-40.163	111.393	88.351	-359.264	16.33351						
22.87000	 2.396	-36.993	111.259	93.921	-359.203	16.33473						
22.87334	 2.396	-33.824	111.373	93.921	-359.142	16.33595						
22.87667	 2.426	-36.193	111.347	90.945	-359.096	16.33656						
22.88000	 2.365	-39.362	111.316	90.945	-359.020	16.33595						
22.88334	 2.396	-42.532	111.332	90.945	-358.943	16.33473						
22.88667	 2.457	-45.701	111.270	90.945	-358.898	16.33473						
22.89000	 2.426	-48.871	111.270	90.945	-358.882	16.33473						
22.89334	 2.426	-49.218	111.278	99.643	-358.943	16.33412						
22.89667	 2.518	-49.218	111.354	99.643	-358.989	16.33351						
22.90000	 2.426	-49.218	111.297	99.643	-358.989	16.33351						
22.90334	 2.411	-49.218	111.591	107.120	-359.035	16.33412						
22.90667	 2.503	-49.218	111.576	111.011	-359.035	16.33473						
22.91000	 2.426	-46.343	111.431	111.011	-359.004	16.33412						
22.91334	 2.396	-43.174	111.488	111.011	-358.989	16.33290						
22.91667	 2.457	-40.005	111.488	87.512	-358.943	16.33228						
22.92000	 2.380	-36.835	111.354	87.512	-358.821	16.33290						
22.92334	 2.365	-33.666	111.335	87.512	-358.760	16.33290						
22.92667	 2.472	-33.424	111.408	87.512	-358.684	16.33228						
22.93000	 2.503	-33.424	111.347	87.512	-358.623	16.33228						
22.93334	 2.503	-33.424	111.393	87.512	-358.623	16.33351						
22.93667	 2.564	-33.424	111.469	87.512	-358.669	16.33412						
22.94000	 2.518	-33.424	111.454	87.512	-358.684	16.33473						
22.94334	 2.457	-36.404	111.332	87.512	-358.760	16.33473						
22.94667	 2.503	-39.573	111.286	87.207	-358.791	16.33473						
22.95000	 2.503	-42.742	111.316	87.207	-358.791	16.33595						
22.95334	 2.518	-45.912	111.255	87.207	-358.837	16.33656						
22.95667	 2.564	-49.081	111.301	87.207	-358.898	16.33595						
22.96000	 2.564	-46.186	111.354	87.207	-358.898	16.33534						
22.96334	 2.472	-43.016	111.373	108.570	-358.867	16.33595						
22.96667	 2.533	-39.847	111.221	90.793	-358.837	16.33595						
22.97000	 2.533	-36.677	111.240	90.793	-358.791	16.33595						
22.97334	 2.487	-33.508	111.087	90.793	-358.730	16.33473						
22.97667	 2.533	-33.424	111.138	90.793	-358.638	16.33412						
22.98000	 2.579	-33.424	111.049	90.793	-358.577	16.33412						
22.98334	 2.441	-33.424	111.571	99.490	-358.562	16.33473						
22.98667	 2.472	-33.424	111.469	99.490	-358.577	16.33351						
22.99000	 2.548	-33.424	111.438	93.234	-358.608	16.33290						
22.99334	 2.503	-33.424	111.488	93.234	-358.623	16.33228						
22.99667	 2.518	-33.424	111.373	93.234	-358.623	16.33290						
23.00000	 2.609	-33.424	111.221	90.106	-358.654	16.33290						
23.00334	 2.533	-33.424	111.164	90.106	-358.638	16.33290						
23.00667	 2.503	-33.445	111.164	90.106	-358.623	16.33228						
23.01000	 2.564	-36.614	111.164	90.106	-358.577	16.33351						
23.01334	 2.548	-39.784	111.103	90.297	-358.516	16.33473						
23.01667	 2.548	-42.953	111.118	90.487	-358.486	16.33534						
23.02000	 2.548	-46.122	111.133	86.825	-358.486	16.33534						
23.02334	 2.533	-49.144	111.072	86.825	-358.440	16.33656						
23.02667	 2.472	-45.975	111.042	86.825	-358.516	16.33778						
23.03000	 2.503	-42.806	111.042	86.673	-358.592	16.33900						
23.03334	 2.487	-39.636	111.042	86.698	-358.608	16.33961						
23.03667	 2.518	-36.467	111.057	86.634	-358.592	16.34022						
23.04000	 2.518	-33.550	111.072	86.774	-358.562	16.34083						
23.04334	 2.518	-36.719	111.255	86.774	-358.455	16.34266						
23.04667	 2.411	-39.889	111.332	86.901	-358.409	16.34327						
23.05000	 2.441	-43.058	111.106	87.054	-358.348	16.34266						
23.05334	 2.441	-46.228	111.113	87.054	-358.257	16.34205						
23.05667	 2.396	-49.218	111.265	97.354	-358.211	16.34266						
23.06000	 2.426	-49.218	111.259	97.354	-358.196	16.34266						
23.06334	 2.441	-49.218	111.278	97.354	-358.226	16.34266						
23.06667	 2.365	-49.218	111.576	89.496	-358.257	16.34205						
23.07000	 2.335	-49.218	111.286	89.496	-358.287	16.34205						
23.07334	 2.380	-48.746	111.221	89.496	-358.272	16.34266						
23.07667	 2.396	-42.288	111.215	89.496	-358.348	16.34327						
23.08000	 2.426	-35.829	110.782	89.496	-358.379	16.34327						
23.08334	 2.441	-29.371	111.011	98.956	-358.379	16.34388						
23.08667	 2.441	-22.912	111.240	98.956	-358.364	16.34510						
23.09000	 2.365	-17.613	111.443	98.956	-358.348	16.34632						
23.09334	 2.350	-24.071	111.469	91.632	-358.272	16.34693						
23.09667	 2.380	-30.529	111.469	91.632	-358.257	16.34632						
23.10000	 2.350	-36.988	111.545	91.632	-358.257	16.34571						
23.10334	 2.335	-43.446	111.393	91.632	-358.272	16.34571						
23.10667	 2.365	-49.218	111.393	91.632	-358.272	16.34571						
23.11000	 2.274	-49.218	111.202	96.973	-358.226	16.34510						
23.11334	 2.228	-49.218	111.189	96.973	-358.165	16.34388						
23.11667	 2.289	-49.218	111.316	96.973	-358.104	16.34327						
23.12000	 2.304	-49.218	111.316	96.744	-358.028	16.34327						
23.12334	 2.289	-48.828	111.423	96.744	-358.058	16.34327						
23.12667	 2.335	-45.659	111.438	96.515	-358.150	16.34205						
23.13000	 2.304	-42.490	111.423	96.515	-358.135	16.34144						
23.13334	 2.197	-39.320	111.354	96.515	-358.119	16.34144						
23.13667	 2.243	-36.151	111.431	98.384	-358.165	16.34205						
23.14000	 2.304	-33.424	111.450	98.270	-358.135	16.34205						
23.14334	 2.258	-33.424	111.520	98.270	-358.043	16.34205						
23.14667	 2.274	-33.424	111.011	91.403	-358.028	16.34205						
23.15000	 2.319	-33.424	111.545	91.403	-358.043	16.34327						
23.15334	 2.182	-33.424	111.545	91.403	-358.058	16.34388						
23.15667	 2.182	-32.376	111.354	86.901	-358.074	16.34388						
23.16000	 2.228	-25.669	111.301	86.901	-358.104	16.34388						
23.16334	 2.182	-18.962	111.393	86.901	-358.119	16.34449						
23.16667	 2.182	-12.255	111.362	86.978	-358.058	16.34510						
23.17000	 2.243	-5.548	111.362	86.978	-357.967	16.34571						
23.17334	 2.106	-1.159	111.423	87.054	-357.967	16.34510						
23.17667	 2.121	-7.866	111.438	87.054	-357.952	16.34449						
23.18000	 2.182	-14.573	111.431	87.054	-357.921	16.34449						
23.18334	 2.121	-21.280	111.450	89.267	-357.921	16.34510						
23.18667	 2.121	-27.987	111.393	89.267	-357.952	16.34510						
23.19000	 2.167	-34.024	111.291	106.052	-357.967	16.34449						
23.19334	 2.045	-37.193	111.342	93.692	-357.982	16.34388						
23.19667	 2.060	-40.363	111.316	93.806	-357.921	16.34449						
23.20000	 2.121	-43.532	111.335	88.809	-357.891	16.34449						
23.20334	 2.075	-46.701	111.347	88.809	-357.860	16.34327						
23.20667	 2.091	-48.565	111.377	88.809	-357.814	16.34266						
23.21000	 2.152	-45.396	111.332	87.664	-357.784	16.34266						
23.21334	 2.075	-42.226	111.362	87.474	-357.830	16.34266						
23.21667	 2.075	-39.057	111.286	87.474	-357.875	16.34205						
23.22000	 2.106	-35.888	111.377	87.474	-357.936	16.34083						
23.22334	 2.091	-34.129	111.408	87.664	-357.906	16.33961						
23.22667	 2.075	-37.299	111.377	87.283	-357.875	16.33961						
23.23000	 2.045	-40.468	111.423	88.046	-357.875	16.34022						
23.23334	 2.014	-43.637	111.377	87.931	-357.845	16.34022						
23.23667	 2.014	-46.807	111.362	87.931	-357.784	16.33961						
23.24000	 2.014	-48.460	111.316	87.817	-357.814	16.33961						
23.24334	 2.029	-45.291	111.362	87.817	-357.830	16.34022						
23.24667	 2.045	-42.121	111.255	87.817	-357.814	16.34022						
23.25000	 1.984	-38.952	111.362	91.021	-357.799	16.33961						
23.25334	 1.984	-35.782	111.362	93.539	-357.799	16.33961						
23.25667	 1.968	-32.582	111.438	93.539	-357.799	16.34022						
23.26000	 1.953	-29.293	111.515	93.539	-357.799	16.34144						
23.26334	 1.968	-26.004	111.499	94.226	-357.814	16.34205						
23.26667	 1.999	-22.715	111.377	87.512	-357.891	16.34205						
23.27000	 1.938	-19.426	111.301	87.512	-357.875	16.34205						
23.27334	 1.968	-18.793	111.240	87.512	-357.768	16.34327						
23.27667	 1.953	-25.251	111.164	87.512	-357.707	16.34449						
23.28000	 1.938	-31.710	111.278	87.512	-357.646	16.34449						
23.28334	 1.953	-38.168	111.354	92.547	-357.540	16.34449						
23.28667	 1.953	-44.626	111.278	92.547	-357.524	16.34571						
23.29000	 1.923	-49.218	111.221	88.580	-357.540	16.34693						
23.29334	 1.953	-49.218	111.225	88.580	-357.555	16.34755						
23.29667	 1.938	-49.218	111.133	87.130	-357.601	16.34815						
23.30000	 1.938	-49.218	111.087	87.130	-357.677	16.34815						
23.30334	 1.953	-49.218	111.087	87.130	-357.768	16.34876						
23.30667	 1.862	-49.218	111.062	87.130	-357.799	16.34937						
23.31000	 1.892	-49.218	111.011	87.130	-357.784	16.34937						
23.31334	 1.938	-49.218	111.062	91.479	-357.768	16.34876						
23.31667	 1.877	-49.218	111.062	88.885	-357.723	16.34876						
23.32000	 1.892	-49.218	111.087	88.885	-357.585	16.34938						
23.32334	 1.968	-49.218	111.106	87.359	-357.555	16.34999						
23.32667	 1.862	-49.218	111.164	87.359	-357.570	16.34938						
23.33000	 1.877	-49.218	111.202	87.359	-357.555	16.34815						
23.33334	 1.923	-49.218	111.133	87.092	-357.540	16.34815						
23.33667	 1.892	-49.218	111.179	87.092	-357.555	16.34815						
23.34000	 1.892	-49.218	111.225	86.825	-357.555	16.34815						
23.34334	 1.892	-49.218	111.148	86.825	-357.555	16.34755						
23.34667	 1.846	-49.218	111.133	86.825	-357.585	16.34755						
23.35000	 1.892	-49.218	111.225	93.005	-357.570	16.34816						
23.35334	 1.907	-49.218	111.255	93.005	-357.677	16.34876						
23.35667	 1.892	-49.218	111.240	94.455	-357.784	16.34815						
23.36000	 1.938	-49.218	111.316	95.065	-357.814	16.34754						
23.36334	 1.892	-49.218	111.270	95.065	-357.768	16.34754						
23.36667	 1.862	-49.218	111.209	95.065	-357.753	16.34754						
23.37000	 1.892	-49.218	111.118	95.065	-357.677	16.34815						
23.37334	 1.907	-48.039	111.179	93.005	-357.616	16.34754						
23.37667	 1.907	-44.869	111.209	89.267	-357.585	16.34693						
23.38000	 1.953	-41.700	111.194	89.267	-357.555	16.34693						
23.38334	 1.907	-38.531	111.301	89.267	-357.555	16.34755						
23.38667	 1.892	-35.361	111.316	88.656	-357.524	16.34755						
23.39000	 1.892	-32.145	111.255	88.656	-357.509	16.34693						
23.39334	 1.892	-28.856	111.202	88.656	-357.479	16.34693						
23.39667	 1.877	-25.567	111.278	88.656	-357.402	16.34754						
23.40000	 1.892	-22.278	111.087	88.656	-357.372	16.34876						
23.40334	 1.877	-18.989	111.068	94.226	-357.387	16.34876						
23.40667	 1.907	-19.651	111.068	92.776	-357.356	16.34876						
23.41000	 1.892	-26.109	111.087	92.776	-357.387	16.34876						
23.41334	 1.923	-32.568	111.042	92.776	-357.463	16.34999						
23.41667	 1.938	-39.026	111.103	89.953	-357.448	16.35060						
23.42000	 1.907	-45.485	111.103	89.953	-357.433	16.34999						
23.42334	 1.877	-47.881	111.087	89.953	-357.479	16.34937						
23.42667	 1.938	-44.711	111.072	89.953	-357.448	16.34999						
23.43000	 1.923	-41.542	111.087	89.953	-357.448	16.34999						
23.43334	 1.923	-38.373	111.087	92.166	-357.509	16.34937						
23.43667	 1.968	-35.203	111.106	121.540	-357.509	16.34876						
23.44000	 1.938	-33.424	111.087	98.498	-357.479	16.34876						
23.44334	 1.907	-33.424	111.145	98.498	-357.463	16.34876						
23.44667	 1.953	-33.424	111.164	91.327	-357.402	16.34938						
23.45000	 1.938	-33.424	111.179	88.504	-357.341	16.34876						
23.45334	 1.923	-33.424	111.194	88.504	-357.341	16.34754						
23.45667	 1.984	-36.258	111.286	88.504	-357.326	16.34754						
23.46000	 1.907	-42.486	111.225	88.466	-357.326	16.34754						
23.46334	 1.907	-48.713	111.270	88.466	-357.356	16.34693						
23.46667	 1.984	-54.941	111.240	88.427	-357.433	16.34571						
23.47000	 1.968	-61.168	111.270	88.427	-357.509	16.34510						
23.47334	 1.938	-63.015	111.347	88.427	-357.479	16.34510						
23.47667	 2.014	-59.957	111.438	108.341	-357.433	16.34571						
23.48000	 1.923	-56.899	111.377	108.341	-357.479	16.34449						
23.48334	 1.892	-53.841	111.423	107.120	-357.463	16.34327						
23.48667	 1.953	-50.783	111.484	92.242	-357.418	16.34205						
23.49000	 1.968	-47.670	111.377	92.242	-357.433	16.34144						
23.49334	 1.968	-44.501	111.332	92.242	-357.479	16.34083						
23.49667	 2.045	-41.331	111.362	88.122	-357.479	16.33961						
23.50000	 1.999	-38.162	111.332	88.122	-357.494	16.33839						
23.50334	 1.999	-34.993	111.240	88.122	-357.448	16.33839						
23.50667	 2.014	-35.024	111.255	88.160	-357.402	16.33900						
23.51000	 2.029	-38.194	111.209	88.160	-357.433	16.33839						
23.51334	 2.014	-41.363	111.270	88.198	-357.463	16.33839						
23.51667	 2.045	-44.532	111.393	88.198	-357.463	16.33839						
23.52000	 2.029	-47.702	111.423	88.198	-357.494	16.33900						
23.52334	 2.060	-45.849	111.393	92.700	-357.555	16.33900						
23.52667	 2.045	-39.391	111.393	87.130	-357.555	16.33900						
23.53000	 2.075	-32.933	111.332	87.130	-357.540	16.33778						
23.53334	 2.091	-26.474	111.270	87.359	-357.555	16.33717						
23.53667	 2.045	-20.016	111.255	87.359	-357.524	16.33778						
23.54000	 2.045	-20.509	111.362	87.359	-357.494	16.33778						
23.54334	 2.106	-26.968	111.362	87.588	-357.479	16.33717						
23.54667	 2.045	-33.426	111.454	87.588	-357.524	16.33717						
23.55000	 2.075	-39.884	111.454	88.351	-357.509	16.33839						
23.55334	 2.136	-46.343	111.576	88.351	-357.509	16.33961						
23.55667	 2.014	-49.218	111.469	88.351	-357.540	16.34022						
23.56000	 2.060	-49.218	111.499	88.351	-357.540	16.34022						
23.56334	 2.152	-49.218	111.423	88.351	-357.463	16.34083						
23.56667	 2.121	-49.218	111.412	104.831	-357.387	16.34144						
23.57000	 2.121	-49.218	111.259	104.831	-357.356	16.34144						
23.57334	 2.213	-49.218	111.240	148.549	-357.372	16.34144						
23.57667	 2.136	-49.218	111.316	87.664	-357.433	16.34083						
23.58000	 2.152	-49.218	111.278	87.474	-357.433	16.34022						
23.58334	 2.167	-49.218	111.408	87.474	-357.448	16.34022						
23.58667	 2.182	-49.218	111.484	87.474	-357.433	16.34022						
23.59000	 2.213	-47.354	111.515	87.474	-357.387	16.33900						
23.59334	 2.182	-44.185	111.469	87.283	-357.311	16.33839						
23.59667	 2.182	-41.016	111.621	89.343	-357.265	16.33839						
23.60000	 2.213	-37.846	111.591	89.343	-357.250	16.33900						
23.60334	 2.213	-34.677	111.454	89.343	-357.295	16.33839						
23.60667	 2.213	-33.424	111.278	87.893	-357.356	16.33778						
23.61000	 2.258	-33.424	111.240	87.893	-357.372	16.33778						
23.61334	 2.289	-33.424	111.347	87.741	-357.418	16.33900						
23.61667	 2.335	-33.424	111.255	87.741	-357.433	16.33961						
23.62000	 2.319	-33.424	111.301	87.741	-357.448	16.33961						
23.62334	 2.350	-33.424	111.347	87.588	-357.448	16.33961						
23.62667	 2.365	-33.424	111.408	87.588	-357.463	16.34022						
23.63000	 2.274	-33.424	111.454	99.719	-357.418	16.34083						
23.63334	 2.289	-33.424	111.202	108.264	-357.418	16.34083						
23.63667	 2.335	-33.424	111.278	108.074	-357.387	16.34022						
23.64000	 2.319	-33.424	111.183	100.101	-357.341	16.33961						
23.64334	 2.335	-33.424	111.164	100.101	-357.311	16.33961						
23.64667	 2.365	-33.424	111.179	100.101	-357.341	16.33961						
23.65000	 2.304	-33.424	111.225	100.101	-357.356	16.33900						
23.65334	 2.365	-33.424	111.148	90.258	-357.433	16.33839						
23.65667	 2.365	-31.271	111.202	90.258	-357.479	16.33839						
23.66000	 2.365	-27.982	111.164	90.258	-357.509	16.33961						
23.66334	 2.426	-24.693	111.106	90.258	-357.524	16.34083						
23.66667	 2.365	-21.404	111.113	90.258	-357.555	16.34144						
23.67000	 2.365	-18.115	111.189	96.515	-357.540	16.34144						
23.67334	 2.441	-21.368	111.240	96.515	-357.494	16.34266						
23.67667	 2.441	-27.826	111.354	96.515	-357.448	16.34327						
23.68000	 2.441	-34.284	111.488	104.678	-357.433	16.34327						
23.68334	 2.518	-40.743	111.606	194.784	-357.418	16.34266						
23.68667	 2.487	-47.201	111.576	95.218	-357.356	16.34266						
23.69000	 2.487	-47.038	111.713	95.218	-357.341	16.34266						
23.69334	 2.518	-43.869	111.393	95.218	-357.341	16.34266						
23.69667	 2.518	-40.700	111.240	95.218	-357.341	16.34205						
23.70000	 2.548	-37.530	111.278	95.218	-357.372	16.34083						
23.70334	 2.503	-34.361	111.278	114.826	-357.402	16.34083						
23.70667	 2.518	-33.424	111.526	98.880	-357.433	16.34083						
23.71000	 2.518	-33.424	111.606	98.880	-357.494	16.34022						
23.71334	 2.548	-33.424	111.423	89.724	-357.524	16.33900						
23.71667	 2.564	-33.424	111.393	89.724	-357.540	16.33778						
23.72000	 2.548	-33.424	111.362	89.724	-357.555	16.33656						
23.72334	 2.548	-35.709	111.393	89.724	-357.570	16.33656						
23.72667	 2.579	-38.878	111.377	89.724	-357.570	16.33595						
23.73000	 2.518	-42.047	111.362	93.387	-357.585	16.33473						
23.73334	 2.533	-45.217	111.362	93.387	-357.540	16.33412						
23.73667	 2.609	-48.386	111.408	108.341	-357.494	16.33473						
23.74000	 2.518	-46.880	111.301	87.207	-357.463	16.33534						
23.74334	 2.548	-43.711	111.103	87.207	-357.418	16.33534						
23.74667	 2.579	-40.542	111.148	87.207	-357.372	16.33534						
23.75000	 2.564	-37.372	111.133	87.207	-357.341	16.33656						
23.75334	 2.579	-34.203	111.072	87.207	-357.326	16.33778						
23.75667	 2.579	-35.814	111.087	88.275	-357.311	16.33778						
23.76000	 2.564	-38.983	111.103	102.390	-357.311	16.33778						
23.76334	 2.609	-42.153	111.042	102.390	-357.341	16.33717						
23.76667	 2.609	-45.322	111.057	102.390	-357.372	16.33717						
23.77000	 2.609	-48.491	111.042	126.728	-357.387	16.33778						
23.77334	 2.686	-46.775	111.042	126.728	-357.418	16.33778						
23.77667	 2.655	-43.606	111.118	116.276	-357.448	16.33717						
23.78000	 2.670	-40.436	111.240	91.327	-357.418	16.33778						
23.78334	 2.670	-37.267	111.255	91.212	-357.433	16.33900						
23.78667	 2.670	-34.098	111.316	87.436	-357.494	16.33900						
23.79000	 2.670	-35.919	111.255	87.436	-357.509	16.33839						
23.79334	 2.625	-39.089	111.179	87.436	-357.524	16.33778						
23.79667	 2.640	-42.258	111.164	87.436	-357.555	16.33778						
23.80000	 2.670	-45.427	111.164	87.436	-357.509	16.33778						
23.80334	 2.701	-48.597	111.145	91.861	-357.448	16.33778						
23.80667	 2.731	-46.670	111.240	91.861	-357.433	16.33717						
23.81000	 2.792	-43.500	111.393	157.628	-357.433	16.33656						
23.81334	 2.777	-40.331	111.278	120.014	-357.387	16.33717						
23.81667	 2.808	-37.162	111.431	120.014	-357.372	16.33778						
23.82000	 2.762	-33.992	111.342	120.014	-357.402	16.33778						
23.82334	 2.762	-30.725	111.259	120.014	-357.433	16.33778						
23.82667	 2.777	-27.436	111.332	120.014	-357.433	16.33839						
23.83000	 2.686	-24.147	111.316	86.596	-357.479	16.33900						
